ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation
7969,Female,No,22,No,Healthcare,0.0,Low,6.0,Cat_4,D
2640,Male,Yes,53,Yes,Artist,3.0,Average,4.0,Cat_6,C
7002,Female,Yes,43,Yes,Marketing,6.0,Low,1.0,Cat_6,A
8769,Female,Yes,49,Yes,Artist,1.0,Average,5.0,Cat_4,B
8655,Male,Yes,67,Yes,Lawyer,0.0,High,2.0,Cat_2,B
3460,Male,Yes,50,Yes,Executive,1.0,High,3.0,Cat_6,C
7242,Female,No,31,No,Healthcare,0.0,Low,4.0,Cat_6,C
938,Male,Yes,43,Yes,Artist,6.0,Average,3.0,Cat_6,B
5858,Male,Yes,52,No,Executive,9.0,Average,4.0,Cat_6,A
10570,Female,Yes,48,No,Engineer,5.0,Average,6.0,Cat_4,D
10629,Male,Yes,83,No,Lawyer,0.0,Low,1.0,Cat_6,D
4696,Male,No,28,Yes,Healthcare,,Low,6.0,Cat_4,B
650,Male,Yes,59,No,Executive,0.0,High,4.0,Cat_6,B
1615,Male,Yes,42,Yes,Artist,1.0,Low,2.0,Cat_6,A
6958,Female,No,25,No,Homemaker,0.0,Low,3.0,Cat_2,C
2035,Female,No,43,Yes,Artist,0.0,Low,1.0,Cat_6,A
7812,Male,Yes,56,Yes,Entertainment,0.0,Low,,Cat_4,A
1153,Male,Yes,50,Yes,Entertainment,1.0,Average,4.0,Cat_3,B
6432,Female,Yes,43,Yes,Artist,3.0,Average,4.0,Cat_6,C
302,Male,Yes,60,No,Engineer,0.0,Average,3.0,Cat_6,C
3248,Female,Yes,68,Yes,Lawyer,0.0,High,2.0,Cat_6,B
3312,Female,Yes,50,Yes,Artist,9.0,Low,2.0,Cat_6,C
5779,Female,Yes,50,Yes,Artist,9.0,Average,4.0,Cat_6,A
7109,Female,No,32,Yes,Doctor,0.0,Low,5.0,Cat_6,D
2056,Male,Yes,57,Yes,Entertainment,,Average,2.0,Cat_6,C
10225,Male,No,23,No,Healthcare,1.0,Low,4.0,Cat_6,D
3831,Female,Yes,50,Yes,Artist,1.0,Low,1.0,Cat_6,A
10571,Female,Yes,53,Yes,Engineer,8.0,High,4.0,Cat_6,A
1617,Male,No,22,No,,,Low,6.0,Cat_1,D
2260,Female,Yes,48,No,Engineer,1.0,Average,5.0,Cat_3,B
1880,Male,Yes,42,Yes,Entertainment,1.0,Low,2.0,Cat_6,D
6330,Female,Yes,43,Yes,Artist,1.0,Low,2.0,Cat_5,C
10635,Female,No,29,Yes,Healthcare,,Low,3.0,Cat_6,A
8542,Female,No,23,No,Lawyer,0.0,Low,6.0,Cat_3,B
10067,Female,No,27,Yes,Healthcare,1.0,Low,4.0,Cat_2,C
7597,Male,Yes,69,No,Doctor,,Low,1.0,Cat_6,A
3641,Female,No,41,Yes,Artist,2.0,Low,1.0,Cat_6,A
494,Female,No,22,No,Healthcare,0.0,Low,2.0,Cat_6,D
1335,Male,Yes,71,Yes,Entertainment,0.0,Low,2.0,Cat_6,A
6676,Male,Yes,42,No,Homemaker,8.0,Low,1.0,Cat_6,A
3832,Female,Yes,58,No,Doctor,0.0,Low,1.0,Cat_3,B
6365,Female,No,33,Yes,Engineer,1.0,Low,4.0,Cat_3,A
5567,Female,Yes,52,No,Doctor,3.0,Average,2.0,Cat_6,A
4461,Female,Yes,48,Yes,Artist,0.0,High,4.0,Cat_6,C
10230,Male,No,26,No,Homemaker,14.0,Low,3.0,Cat_3,D
609,Male,No,26,No,Artist,0.0,Low,2.0,Cat_6,D
10194,Male,Yes,52,Yes,Artist,4.0,Average,2.0,Cat_6,B
9289,Female,Yes,48,No,Engineer,5.0,Average,5.0,Cat_4,A
1072,Female,No,21,Yes,Healthcare,0.0,Low,5.0,Cat_2,D
4822,Female,No,20,No,Healthcare,1.0,Low,3.0,Cat_6,D
2151,Female,Yes,47,Yes,Engineer,0.0,Average,2.0,Cat_6,C
8569,Male,Yes,31,No,Homemaker,9.0,Low,1.0,Cat_4,A
10439,Female,No,56,Yes,Artist,0.0,Low,2.0,Cat_6,C
5673,Female,Yes,51,Yes,Artist,,Average,4.0,Cat_2,C
5740,Male,Yes,36,Yes,Executive,,High,4.0,Cat_6,B
10678,Female,Yes,63,No,Artist,1.0,Average,4.0,Cat_6,C
5998,Male,Yes,41,No,Artist,1.0,Average,2.0,Cat_4,C
6317,Male,Yes,42,No,Engineer,5.0,Average,4.0,Cat_4,A
48,Male,Yes,28,Yes,Artist,0.0,Average,3.0,Cat_6,A
6634,Male,No,31,No,Entertainment,9.0,Low,2.0,Cat_2,C
2501,Male,No,40,Yes,Artist,1.0,Low,1.0,Cat_6,A
6573,Male,No,39,Yes,Artist,1.0,Low,1.0,Cat_6,B
4556,Female,Yes,60,No,Engineer,0.0,Low,2.0,Cat_3,A
6251,Female,No,36,Yes,Artist,10.0,Low,1.0,Cat_6,B
2354,Female,No,40,No,Healthcare,8.0,Low,3.0,Cat_3,D
7944,Female,No,59,Yes,Artist,,Low,1.0,Cat_6,C
7914,Male,Yes,85,Yes,Artist,1.0,Low,1.0,Cat_6,A
2317,Male,Yes,66,No,Executive,0.0,Average,2.0,Cat_6,C
1448,Male,Yes,40,Yes,Artist,3.0,High,3.0,Cat_6,A
6397,Male,Yes,83,No,Lawyer,1.0,High,2.0,Cat_6,C
6467,Male,Yes,80,Yes,Lawyer,1.0,Low,1.0,Cat_6,C
5891,Male,Yes,30,Yes,Entertainment,7.0,Low,2.0,Cat_6,D
6673,Male,Yes,39,Yes,Entertainment,9.0,Low,1.0,Cat_6,A
4087,Male,No,38,Yes,Artist,8.0,Low,1.0,Cat_6,A
8722,Female,No,40,Yes,Engineer,1.0,Low,3.0,Cat_3,B
6883,Male,Yes,46,Yes,Artist,1.0,Low,2.0,Cat_6,C
8242,Female,Yes,39,No,Entertainment,1.0,High,3.0,Cat_3,A
3623,Male,No,25,Yes,Artist,1.0,Low,4.0,Cat_6,A
8072,Female,No,40,Yes,Artist,1.0,Low,1.0,Cat_5,B
5952,Female,No,27,Yes,Artist,14.0,Low,3.0,Cat_6,A
8454,Female,No,60,Yes,Entertainment,1.0,Low,2.0,Cat_6,D
947,Male,No,47,Yes,Artist,0.0,Low,1.0,Cat_3,B
4330,Male,Yes,40,No,Entertainment,2.0,Average,5.0,Cat_2,B
2664,Male,Yes,37,No,Executive,,Average,2.0,Cat_3,A
2069,Male,Yes,46,Yes,Doctor,2.0,Low,4.0,Cat_3,A
3841,Male,Yes,39,Yes,Entertainment,9.0,Low,2.0,Cat_6,A
8087,Male,Yes,55,Yes,Artist,1.0,Low,1.0,Cat_3,B
6231,Female,,62,Yes,Artist,4.0,Average,3.0,Cat_6,B
4170,Male,Yes,39,No,Entertainment,1.0,Average,2.0,Cat_6,B
3555,Female,No,18,No,Healthcare,3.0,Low,4.0,Cat_4,D
10465,Female,No,26,Yes,Entertainment,1.0,Low,5.0,Cat_6,C
8374,Female,Yes,85,Yes,Lawyer,1.0,Low,2.0,Cat_6,A
4399,Female,No,27,No,Artist,,Low,,Cat_3,D
4143,Female,No,35,Yes,Doctor,1.0,Low,3.0,Cat_6,A
5664,Female,,73,Yes,Lawyer,4.0,High,,Cat_6,A
5626,Male,Yes,37,Yes,Artist,1.0,Average,2.0,Cat_6,C
10588,Male,Yes,26,Yes,Artist,0.0,Low,2.0,Cat_1,C
406,Female,No,49,Yes,Marketing,0.0,Low,5.0,Cat_6,A
10056,Male,Yes,65,No,Artist,0.0,Average,2.0,Cat_6,C
10199,Female,Yes,47,No,Artist,0.0,Average,5.0,Cat_6,B
222,Male,Yes,62,,Entertainment,2.0,Average,4.0,Cat_3,C
7908,Female,No,25,No,Engineer,0.0,Low,6.0,Cat_6,C
10473,Female,Yes,37,Yes,Artist,1.0,Low,2.0,Cat_6,C
381,Male,Yes,35,Yes,Artist,1.0,Average,2.0,Cat_6,C
8771,Male,Yes,76,Yes,Lawyer,1.0,Low,2.0,Cat_6,D
9079,Female,No,71,No,Engineer,1.0,Low,1.0,Cat_4,A
2363,Male,No,36,No,Entertainment,1.0,Low,1.0,Cat_6,A
10028,Male,No,27,Yes,Doctor,0.0,Low,2.0,Cat_6,C
480,Female,Yes,48,Yes,Artist,2.0,Average,2.0,Cat_6,C
6775,Female,Yes,30,No,Engineer,5.0,Average,2.0,Cat_4,A
3430,Male,Yes,76,Yes,,1.0,High,2.0,Cat_6,A
566,Male,Yes,39,Yes,Entertainment,9.0,High,3.0,Cat_6,D
4590,Male,Yes,47,Yes,Executive,3.0,High,3.0,Cat_6,C
3200,Male,No,31,Yes,Healthcare,1.0,Low,4.0,Cat_6,A
6713,Male,Yes,37,Yes,Doctor,,Low,2.0,Cat_6,D
439,Female,No,25,No,Doctor,1.0,Low,3.0,Cat_6,B
227,Male,No,42,Yes,Artist,3.0,Low,1.0,Cat_6,A
7443,Female,No,36,Yes,Healthcare,1.0,Low,2.0,Cat_6,A
672,Female,No,32,No,Artist,1.0,Low,6.0,Cat_4,D
7547,Female,No,31,No,Homemaker,8.0,Low,1.0,Cat_6,D
3518,Male,Yes,85,Yes,Lawyer,1.0,Low,1.0,Cat_6,A
9083,Female,No,28,Yes,Healthcare,9.0,Low,1.0,Cat_6,A
2387,Female,No,30,Yes,Artist,8.0,Low,1.0,Cat_6,A
3931,Female,No,30,No,Marketing,1.0,Low,4.0,Cat_6,B
5253,Male,Yes,50,Yes,Doctor,,Average,4.0,Cat_3,C
9339,Male,Yes,50,Yes,Artist,0.0,Average,4.0,Cat_6,B
10109,Male,,71,No,Executive,,High,1.0,,A
3668,Female,No,40,Yes,Healthcare,1.0,Low,1.0,Cat_2,D
5894,Male,Yes,32,Yes,Marketing,13.0,High,4.0,Cat_4,A
3162,Male,Yes,35,Yes,Executive,4.0,High,3.0,Cat_6,B
10002,Male,No,19,No,Healthcare,4.0,Low,6.0,Cat_2,D
7025,Female,Yes,50,,Artist,0.0,Average,3.0,Cat_2,C
7671,Female,Yes,61,Yes,Artist,0.0,Average,2.0,Cat_6,B
10036,Female,No,46,No,Homemaker,9.0,Low,1.0,Cat_6,D
2971,Male,Yes,51,Yes,Artist,6.0,Average,2.0,Cat_6,B
4979,Female,Yes,37,Yes,Artist,,Average,2.0,Cat_6,C
2073,Male,No,20,No,Healthcare,1.0,Low,5.0,Cat_3,D
9621,Male,Yes,38,Yes,Doctor,0.0,Average,5.0,Cat_6,B
2963,Female,No,22,No,Marketing,0.0,Low,3.0,Cat_4,D
2954,Female,No,41,Yes,Healthcare,,Low,1.0,Cat_6,A
9528,Male,No,25,Yes,Doctor,0.0,Low,2.0,Cat_6,D
1641,Female,No,26,No,Healthcare,0.0,Low,3.0,Cat_5,B
2750,Male,Yes,50,Yes,Artist,8.0,Low,2.0,Cat_6,D
3093,Female,Yes,50,Yes,Artist,1.0,High,5.0,Cat_6,C
6856,Male,No,29,No,Healthcare,0.0,Low,6.0,Cat_6,B
4339,Female,Yes,27,No,Doctor,1.0,Low,,Cat_3,D
5663,Male,No,53,Yes,Artist,0.0,Low,2.0,Cat_4,C
6564,Male,Yes,42,No,Entertainment,6.0,Average,2.0,Cat_2,A
327,Male,No,25,Yes,Artist,9.0,Low,3.0,Cat_6,A
1279,Male,Yes,66,Yes,Artist,1.0,Low,1.0,Cat_6,D
1624,Male,Yes,46,Yes,Artist,0.0,Average,6.0,Cat_2,D
7939,Female,No,43,Yes,Doctor,0.0,Low,,Cat_4,A
9271,Female,Yes,53,No,Artist,1.0,Average,5.0,Cat_6,B
2754,Female,Yes,56,Yes,Artist,0.0,Average,4.0,Cat_6,C
3352,Female,Yes,52,Yes,Engineer,1.0,Average,3.0,Cat_6,C
10364,Female,Yes,46,Yes,Homemaker,8.0,Average,3.0,Cat_3,C
9642,Male,Yes,70,No,Executive,1.0,High,2.0,Cat_6,A
5666,Male,No,33,No,Artist,0.0,Low,4.0,Cat_5,B
5937,Male,Yes,45,Yes,Artist,9.0,Average,2.0,Cat_6,C
9476,Male,Yes,51,Yes,Entertainment,0.0,Low,2.0,Cat_6,A
10405,Female,Yes,33,Yes,Engineer,9.0,Low,2.0,Cat_6,D
9837,Female,Yes,40,Yes,Doctor,1.0,Low,,Cat_6,B
8052,Male,No,52,No,Entertainment,0.0,Low,3.0,Cat_3,A
4016,Female,No,19,No,Doctor,0.0,Low,3.0,Cat_4,D
5323,Female,No,33,No,Engineer,0.0,Low,,Cat_4,B
2996,Female,Yes,48,No,Entertainment,2.0,Average,,Cat_4,A
9054,Female,Yes,35,Yes,Artist,1.0,Average,2.0,Cat_7,A
10172,Male,Yes,65,Yes,Executive,1.0,High,2.0,Cat_6,B
9236,Male,No,39,Yes,Doctor,4.0,Low,3.0,Cat_6,C
6264,Male,,19,No,Entertainment,0.0,High,3.0,Cat_4,D
7403,Male,Yes,52,Yes,Executive,,High,3.0,Cat_6,C
161,Male,Yes,26,No,Artist,1.0,Low,4.0,Cat_6,A
1633,Female,No,41,Yes,Artist,8.0,Low,2.0,Cat_6,A
8077,Female,No,40,Yes,Doctor,1.0,Low,1.0,Cat_6,B
1401,Male,No,28,Yes,Healthcare,0.0,Low,5.0,Cat_6,D
4494,Male,Yes,51,Yes,Executive,3.0,High,5.0,Cat_6,C
5124,Male,Yes,28,No,Doctor,0.0,Average,2.0,Cat_6,D
29,Female,Yes,43,No,Artist,4.0,Average,4.0,Cat_1,A
51,Male,Yes,51,No,Marketing,0.0,High,6.0,Cat_4,B
6947,Female,Yes,36,Yes,Entertainment,1.0,Average,4.0,Cat_4,A
1211,Male,No,18,No,Healthcare,,Low,,Cat_3,D
4284,Female,No,26,No,Engineer,0.0,Low,3.0,Cat_6,D
9017,Female,No,21,No,Healthcare,0.0,Low,4.0,Cat_3,C
3123,Male,No,48,Yes,Artist,0.0,Low,1.0,Cat_2,B
6522,Male,No,30,No,Healthcare,4.0,Low,4.0,Cat_6,D
2202,Female,No,35,No,Homemaker,9.0,Low,1.0,Cat_6,D
260,Male,Yes,63,No,Executive,0.0,High,4.0,Cat_6,B
10008,Male,Yes,31,Yes,Healthcare,7.0,Low,2.0,Cat_6,A
9818,Female,No,51,Yes,Lawyer,2.0,Low,1.0,Cat_6,B
2467,Female,Yes,82,No,Lawyer,0.0,High,2.0,Cat_6,A
343,Female,No,30,Yes,Healthcare,1.0,Low,6.0,Cat_3,D
4210,Male,Yes,36,Yes,Artist,7.0,Average,5.0,Cat_2,B
5383,Male,No,25,Yes,Artist,7.0,Low,1.0,Cat_6,C
633,Male,Yes,49,Yes,Artist,0.0,Average,2.0,Cat_6,B
10509,Male,No,28,No,Healthcare,1.0,Low,3.0,,C
865,Male,Yes,46,Yes,Artist,1.0,Low,1.0,Cat_6,A
10459,Male,Yes,41,Yes,Engineer,1.0,Average,2.0,Cat_4,C
5141,Female,No,29,No,Entertainment,0.0,Low,2.0,Cat_3,B
6924,Male,No,21,No,Healthcare,2.0,Low,4.0,Cat_6,D
8363,Female,Yes,57,No,Engineer,0.0,Low,1.0,Cat_3,B
9859,Male,Yes,31,Yes,Marketing,13.0,High,4.0,Cat_4,D
3568,Male,Yes,27,No,,1.0,Average,6.0,Cat_4,D
5672,Male,No,21,No,Healthcare,1.0,Low,4.0,Cat_4,D
4206,Female,Yes,63,Yes,,4.0,Average,3.0,Cat_6,A
8959,Male,Yes,52,Yes,Executive,1.0,High,4.0,Cat_1,C
8307,Female,No,40,Yes,Artist,,Low,1.0,Cat_2,A
8124,Female,Yes,48,Yes,Homemaker,0.0,Average,,Cat_3,A
4720,Female,No,39,Yes,Artist,7.0,Low,1.0,Cat_6,B
7503,Female,No,38,Yes,Artist,8.0,Low,1.0,Cat_6,B
5760,Male,Yes,45,Yes,Artist,0.0,Average,4.0,Cat_6,C
6470,Female,No,29,No,Homemaker,0.0,Low,4.0,Cat_4,A
2575,Male,Yes,57,Yes,Executive,,Low,4.0,Cat_2,A
4263,Female,No,39,Yes,Engineer,8.0,Low,2.0,Cat_4,C
5070,Male,Yes,72,Yes,Executive,0.0,High,2.0,Cat_6,C
2848,Male,No,40,Yes,Artist,7.0,Low,1.0,Cat_6,A
3497,Male,No,19,No,Healthcare,1.0,Low,8.0,Cat_4,D
1263,Female,No,20,No,Healthcare,1.0,Low,5.0,Cat_4,D
8294,Female,No,40,Yes,Artist,6.0,Low,1.0,Cat_6,B
289,Male,Yes,52,Yes,Artist,0.0,Average,3.0,Cat_2,A
5052,Male,Yes,71,No,Entertainment,1.0,Low,2.0,Cat_6,A
3180,Male,Yes,33,Yes,Artist,2.0,Low,,Cat_3,C
6864,Male,Yes,43,No,,1.0,Average,2.0,Cat_3,C
6895,Male,Yes,51,Yes,Entertainment,,Low,4.0,Cat_6,A
1349,Female,No,35,Yes,Artist,0.0,Low,2.0,Cat_3,B
5448,Male,Yes,39,Yes,Artist,4.0,Average,,Cat_6,C
7235,Female,Yes,67,No,Engineer,,High,3.0,Cat_7,B
6134,Female,Yes,42,Yes,,1.0,Low,2.0,Cat_6,D
3853,Male,Yes,35,Yes,Doctor,,Low,2.0,Cat_6,A
7244,Male,Yes,89,Yes,Lawyer,13.0,Low,1.0,Cat_6,A
7450,Female,No,31,Yes,Marketing,0.0,Low,9.0,Cat_7,D
7891,Male,Yes,57,Yes,Artist,0.0,Average,2.0,Cat_6,B
2007,Female,Yes,65,No,Engineer,1.0,Average,3.0,Cat_6,A
3005,Female,Yes,46,Yes,Artist,3.0,Average,5.0,Cat_6,C
5074,Female,No,23,No,Doctor,0.0,Low,3.0,Cat_6,C
5852,Female,No,25,No,Engineer,,Low,3.0,Cat_6,D
5391,Female,Yes,65,Yes,Artist,0.0,Average,4.0,Cat_4,C
7614,Female,No,25,No,Homemaker,1.0,Low,1.0,Cat_2,D
5406,Male,No,19,No,Healthcare,,Low,4.0,Cat_3,D
6606,Female,Yes,35,Yes,Engineer,1.0,Average,2.0,Cat_6,A
1566,Male,No,26,Yes,Healthcare,1.0,Low,,Cat_5,D
7984,Female,Yes,56,Yes,Doctor,0.0,Low,2.0,Cat_6,D
4243,Male,Yes,72,No,Entertainment,0.0,Average,,Cat_1,C
3336,Male,Yes,66,Yes,Lawyer,0.0,Low,1.0,Cat_6,C
2938,Male,Yes,69,Yes,Artist,0.0,Low,1.0,Cat_6,D
5982,Female,No,26,Yes,Artist,1.0,Low,4.0,Cat_6,B
10251,Male,Yes,49,Yes,Entertainment,1.0,Low,2.0,Cat_6,A
2621,Female,Yes,48,Yes,Homemaker,1.0,Low,2.0,Cat_3,B
6619,Female,Yes,62,No,Lawyer,1.0,High,4.0,Cat_4,C
2222,Female,No,38,Yes,Engineer,1.0,Low,1.0,Cat_6,A
5704,Female,Yes,61,No,Artist,1.0,Average,2.0,Cat_2,B
2294,Female,No,49,Yes,Artist,3.0,Low,1.0,Cat_6,C
3275,Male,No,30,Yes,Artist,1.0,Low,3.0,Cat_4,A
6075,Female,Yes,88,Yes,Artist,1.0,High,2.0,Cat_6,D
5751,Female,No,31,No,Healthcare,10.0,Low,2.0,Cat_3,C
8315,Female,Yes,57,Yes,Artist,0.0,High,2.0,Cat_3,B
861,Female,Yes,42,No,Artist,0.0,Average,3.0,Cat_6,A
6022,Male,Yes,56,No,Executive,1.0,Average,3.0,Cat_6,B
1297,Female,No,32,Yes,Doctor,1.0,Low,6.0,Cat_6,D
9863,Male,Yes,60,Yes,Entertainment,1.0,Average,3.0,Cat_6,C
818,Female,No,32,No,Doctor,6.0,Low,2.0,Cat_3,A
4299,Male,No,23,No,Healthcare,1.0,Low,4.0,Cat_6,D
6656,Female,No,33,No,Marketing,,Low,5.0,Cat_4,D
6454,Female,No,25,No,Doctor,0.0,Low,3.0,Cat_6,B
6146,Female,No,30,Yes,Entertainment,0.0,Low,4.0,Cat_6,B
1822,Male,Yes,63,Yes,Doctor,0.0,High,2.0,Cat_6,C
2414,Male,Yes,50,Yes,Doctor,0.0,Average,3.0,Cat_6,C
234,Male,Yes,51,Yes,Doctor,1.0,Average,4.0,Cat_6,B
1167,Male,Yes,51,Yes,Executive,1.0,Average,5.0,Cat_6,C
8814,Female,No,35,Yes,Artist,9.0,Low,1.0,Cat_6,B
9405,Female,Yes,33,No,Engineer,6.0,Low,3.0,Cat_6,D
9772,Male,No,51,Yes,Artist,,Low,1.0,Cat_6,B
5815,Male,Yes,73,Yes,Lawyer,1.0,High,2.0,Cat_6,B
5142,Male,No,36,No,Marketing,0.0,Low,2.0,Cat_6,D
2715,Female,No,40,No,Engineer,0.0,Low,3.0,Cat_3,A
6167,Female,Yes,69,Yes,Artist,1.0,Low,1.0,Cat_6,B
9216,Male,Yes,37,No,Entertainment,8.0,Average,3.0,Cat_6,B
10448,Female,Yes,86,Yes,Lawyer,9.0,High,2.0,Cat_6,C
2022,Male,Yes,37,Yes,Entertainment,,Low,,Cat_3,D
6854,Male,Yes,49,Yes,Artist,0.0,Low,1.0,Cat_6,A
9199,Male,No,38,Yes,Entertainment,7.0,Low,1.0,Cat_6,D
2348,Female,Yes,40,Yes,Homemaker,10.0,Average,2.0,Cat_4,B
91,Male,No,22,No,Healthcare,1.0,Low,4.0,Cat_4,D
2872,Male,No,31,Yes,Healthcare,9.0,Low,3.0,Cat_7,D
9226,Male,Yes,40,Yes,,3.0,Low,1.0,Cat_6,D
3697,Female,Yes,48,Yes,Artist,4.0,Average,2.0,Cat_6,C
10300,Male,Yes,50,Yes,Artist,0.0,Average,4.0,Cat_6,C
614,Male,Yes,82,No,Lawyer,0.0,High,2.0,Cat_6,A
7359,Female,Yes,45,Yes,Artist,5.0,Average,3.0,Cat_6,C
4971,Female,No,28,Yes,Homemaker,8.0,Low,1.0,Cat_6,D
3109,Male,Yes,40,Yes,Entertainment,3.0,Average,3.0,Cat_4,B
1739,Male,No,40,Yes,Artist,3.0,Low,2.0,Cat_6,B
927,Male,Yes,26,Yes,Engineer,8.0,Average,2.0,Cat_3,D
2763,Male,No,19,No,Entertainment,0.0,Low,3.0,Cat_6,C
7168,Male,No,29,No,Marketing,9.0,Low,4.0,Cat_3,C
3702,Male,Yes,43,Yes,Artist,,Average,4.0,Cat_6,B
3635,Male,No,40,No,Engineer,1.0,Low,2.0,Cat_6,A
4250,Male,Yes,57,No,Executive,1.0,Low,2.0,Cat_6,C
6526,Male,Yes,63,Yes,Artist,1.0,Low,2.0,Cat_6,D
6870,Female,Yes,52,No,Engineer,9.0,Average,5.0,Cat_4,B
6185,Female,No,21,No,Healthcare,8.0,Low,4.0,Cat_6,D
3742,Male,No,21,No,Marketing,1.0,Low,3.0,Cat_4,B
2021,Male,Yes,42,Yes,Artist,0.0,Low,3.0,Cat_4,A
705,Male,No,30,Yes,Healthcare,3.0,Low,6.0,Cat_7,D
8408,Female,No,20,No,Healthcare,0.0,Low,4.0,Cat_6,D
8007,Female,Yes,72,Yes,Lawyer,0.0,High,2.0,Cat_6,B
2496,Male,No,19,No,Healthcare,1.0,Low,3.0,Cat_2,A
2337,Male,Yes,46,Yes,Artist,,Average,4.0,Cat_7,C
8900,Female,Yes,82,No,Lawyer,0.0,Low,1.0,Cat_6,A
6294,Male,Yes,56,No,Executive,,High,2.0,Cat_6,A
282,Male,Yes,48,Yes,Artist,1.0,Low,1.0,Cat_2,D
5498,Male,Yes,63,Yes,Artist,1.0,Average,4.0,Cat_6,A
7553,Female,No,30,No,Executive,,Low,1.0,Cat_3,C
2683,Male,Yes,42,Yes,Entertainment,7.0,Low,6.0,Cat_4,B
1432,Female,Yes,63,Yes,Executive,0.0,High,5.0,Cat_6,C
9020,Female,No,38,Yes,Artist,8.0,Low,1.0,Cat_6,D
2162,Male,Yes,66,Yes,Artist,0.0,Low,1.0,Cat_4,D
2107,Female,No,28,Yes,Artist,3.0,Low,7.0,Cat_2,A
10596,Female,No,36,No,Engineer,14.0,Low,4.0,Cat_6,D
1424,Male,No,27,Yes,Artist,1.0,Low,3.0,Cat_6,B
7552,Male,No,52,Yes,Artist,3.0,Low,1.0,Cat_6,B
5940,Male,Yes,61,No,Artist,0.0,Average,2.0,Cat_6,C
9729,Male,Yes,60,Yes,Artist,1.0,Average,3.0,Cat_6,C
2146,Female,No,27,No,Healthcare,9.0,Low,2.0,Cat_6,A
9814,Female,No,38,Yes,Engineer,,Low,1.0,Cat_6,D
5270,Male,Yes,51,Yes,Engineer,2.0,Average,2.0,Cat_6,C
584,Female,No,39,Yes,Doctor,9.0,Low,1.0,Cat_3,B
1516,Male,Yes,78,Yes,Lawyer,0.0,Low,5.0,Cat_6,A
9059,Female,No,26,Yes,Healthcare,5.0,Low,2.0,Cat_6,D
8893,Male,Yes,29,No,Executive,,High,3.0,Cat_6,D
2856,Male,Yes,41,Yes,Entertainment,2.0,Average,2.0,Cat_6,A
7156,Male,Yes,45,Yes,Doctor,1.0,Average,2.0,Cat_6,C
6093,Female,Yes,87,No,Artist,0.0,Low,1.0,Cat_6,A
7370,Female,Yes,52,Yes,Artist,2.0,Average,5.0,Cat_6,C
7437,Male,No,29,Yes,Artist,,Low,,Cat_2,A
1427,Female,No,41,No,Healthcare,1.0,Low,2.0,Cat_1,C
3667,Male,Yes,58,Yes,Artist,1.0,Low,1.0,Cat_6,D
9895,Male,Yes,61,Yes,Artist,2.0,Average,2.0,Cat_6,C
4329,Male,Yes,42,Yes,Engineer,1.0,Low,2.0,Cat_6,A
3475,Female,Yes,49,Yes,Homemaker,8.0,Average,2.0,Cat_6,C
8888,Male,No,18,No,Healthcare,0.0,Low,6.0,Cat_6,D
3217,Male,Yes,46,Yes,Artist,1.0,Low,3.0,Cat_6,A
4832,Female,Yes,71,Yes,Artist,1.0,High,2.0,Cat_6,C
3657,Male,Yes,48,Yes,Engineer,6.0,Average,5.0,Cat_6,A
7683,Male,Yes,45,No,Executive,0.0,Average,3.0,Cat_4,B
7515,Female,No,27,Yes,Artist,1.0,Low,6.0,Cat_6,C
1146,Male,Yes,73,Yes,Artist,1.0,Average,2.0,Cat_6,C
7141,Female,Yes,43,Yes,Artist,,Average,2.0,Cat_6,A
10524,Female,Yes,52,No,Engineer,9.0,Average,4.0,Cat_4,B
8477,Female,No,43,Yes,Artist,9.0,Low,4.0,Cat_6,C
3339,Male,Yes,35,Yes,Artist,0.0,Average,2.0,Cat_6,D
7329,Female,Yes,41,Yes,Artist,1.0,Average,,Cat_2,B
4375,Female,No,37,Yes,Healthcare,,Low,1.0,Cat_6,D
2903,Male,Yes,52,Yes,Artist,0.0,Low,3.0,Cat_4,A
9844,Male,Yes,61,Yes,Artist,0.0,Low,2.0,Cat_6,A
6020,Male,Yes,52,Yes,Executive,1.0,Average,6.0,Cat_6,B
8269,Female,Yes,63,,Artist,1.0,Average,3.0,Cat_3,B
3344,Male,Yes,65,Yes,Artist,1.0,High,2.0,Cat_6,C
6541,Female,Yes,46,Yes,Marketing,,High,3.0,Cat_6,B
5695,Male,Yes,53,No,Executive,1.0,Low,5.0,Cat_6,A
9376,Female,No,28,Yes,Healthcare,,Low,1.0,Cat_3,A
2438,Female,Yes,53,No,Artist,8.0,Average,2.0,Cat_6,D
4092,Female,No,68,Yes,Doctor,1.0,Low,1.0,Cat_6,A
9568,Female,Yes,39,Yes,Homemaker,8.0,High,2.0,Cat_6,D
8128,Male,Yes,46,No,Entertainment,,Low,5.0,Cat_6,D
1093,Male,No,22,No,Healthcare,8.0,Low,5.0,Cat_4,D
360,Female,Yes,41,No,Engineer,1.0,Low,2.0,Cat_4,C
10312,Male,No,48,Yes,Artist,,Low,1.0,Cat_6,C
8823,Male,Yes,51,Yes,Artist,,Low,2.0,Cat_6,B
10150,Female,Yes,76,Yes,Lawyer,0.0,High,2.0,Cat_6,B
1324,Male,Yes,66,Yes,Entertainment,,Average,3.0,Cat_6,C
9832,Female,No,37,Yes,Entertainment,9.0,Low,,Cat_3,D
